sub,algorithm,solution,context,door,x,y,path_weight
40,travelling,3,2,8,2,1,9.048627176
40,travelling,3,2,2,1,3,9.048627176
40,travelling,3,2,13,4,4,9.048627176
40,travelling,3,2,11,3,2,9.048627176
40,travelling,4,2,8,2,1,9.048627176
40,travelling,4,2,11,3,2,9.048627176
40,travelling,4,2,13,4,4,9.048627176
40,travelling,4,2,2,1,3,9.048627176
40,travelling,5,2,13,4,4,9.048627176
40,travelling,5,2,2,1,3,9.048627176
40,travelling,5,2,8,2,1,9.048627176
40,travelling,5,2,11,3,2,9.048627176
40,travelling,6,2,13,4,4,9.048627176
40,travelling,6,2,11,3,2,9.048627176
40,travelling,6,2,8,2,1,9.048627176
40,travelling,6,2,2,1,3,9.048627176
40,travelling,7,2,11,3,2,9.048627176
40,travelling,7,2,8,2,1,9.048627176
40,travelling,7,2,2,1,3,9.048627176
40,travelling,7,2,13,4,4,9.048627176
40,travelling,8,2,11,3,2,9.048627176
40,travelling,8,2,13,4,4,9.048627176
40,travelling,8,2,2,1,3,9.048627176
40,travelling,8,2,8,2,1,9.048627176
41,travelling,1,1,8,2,1,8.398345636999998
41,travelling,1,1,12,3,1,8.398345636999998
41,travelling,1,1,13,4,4,8.398345636999998
41,travelling,1,1,6,2,3,8.398345636999998
41,travelling,2,1,8,2,1,8.398345636999998
41,travelling,2,1,6,2,3,8.398345636999998
41,travelling,2,1,13,4,4,8.398345636999998
41,travelling,2,1,12,3,1,8.398345636999998
41,travelling,3,1,12,3,1,8.398345636999998
41,travelling,3,1,8,2,1,8.398345636999998
41,travelling,3,1,6,2,3,8.398345636999998
41,travelling,3,1,13,4,4,8.398345636999998
41,travelling,4,1,12,3,1,8.398345636999998
41,travelling,4,1,13,4,4,8.398345636999998
41,travelling,4,1,6,2,3,8.398345636999998
41,travelling,4,1,8,2,1,8.398345636999998
41,travelling,5,1,13,4,4,8.398345636999998
41,travelling,5,1,12,3,1,8.398345636999998
41,travelling,5,1,8,2,1,8.398345636999998
41,travelling,5,1,6,2,3,8.398345636999998
41,travelling,6,1,13,4,4,8.398345636999998
41,travelling,6,1,6,2,3,8.398345636999998
41,travelling,6,1,8,2,1,8.398345636999998
41,travelling,6,1,12,3,1,8.398345636999998
41,travelling,7,1,6,2,3,8.398345636999998
41,travelling,7,1,8,2,1,8.398345636999998
41,travelling,7,1,12,3,1,8.398345636999998
41,travelling,7,1,13,4,4,8.398345636999998
41,travelling,8,1,6,2,3,8.398345636999998
41,travelling,8,1,13,4,4,8.398345636999998
41,travelling,8,1,12,3,1,8.398345636999998
41,travelling,8,1,8,2,1,8.398345636999998
41,travelling,1,2,5,2,4,9.152982444
41,travelling,1,2,4,1,1,9.152982444
41,travelling,1,2,15,4,2,9.152982444
41,travelling,1,2,10,3,3,9.152982444
41,travelling,2,2,5,2,4,9.152982444
41,travelling,2,2,10,3,3,9.152982444
41,travelling,2,2,15,4,2,9.152982444
41,travelling,2,2,4,1,1,9.152982444
41,travelling,3,2,15,4,2,9.152982444
41,travelling,3,2,4,1,1,9.152982444
41,travelling,3,2,5,2,4,9.152982444
41,travelling,3,2,10,3,3,9.152982444
41,travelling,4,2,15,4,2,9.152982444
41,travelling,4,2,10,3,3,9.152982444
41,travelling,4,2,5,2,4,9.152982444
41,travelling,4,2,4,1,1,9.152982444
41,travelling,5,2,4,1,1,9.152982444
41,travelling,5,2,5,2,4,9.152982444
41,travelling,5,2,10,3,3,9.152982444
41,travelling,5,2,15,4,2,9.152982444
41,travelling,6,2,4,1,1,9.152982444
41,travelling,6,2,15,4,2,9.152982444
41,travelling,6,2,10,3,3,9.152982444
41,travelling,6,2,5,2,4,9.152982444
41,travelling,7,2,10,3,3,9.152982444
41,travelling,7,2,5,2,4,9.152982444
41,travelling,7,2,4,1,1,9.152982444
41,travelling,7,2,15,4,2,9.152982444
41,travelling,8,2,10,3,3,9.152982444
41,travelling,8,2,15,4,2,9.152982444
41,travelling,8,2,4,1,1,9.152982444
41,travelling,8,2,5,2,4,9.152982444
42,travelling,1,1,8,2,1,8.398345636999998
42,travelling,1,1,12,3,1,8.398345636999998
42,travelling,1,1,13,4,4,8.398345636999998
42,travelling,1,1,6,2,3,8.398345636999998
42,travelling,2,1,8,2,1,8.398345636999998
42,travelling,2,1,6,2,3,8.398345636999998
42,travelling,2,1,13,4,4,8.398345636999998
42,travelling,2,1,12,3,1,8.398345636999998
42,travelling,3,1,12,3,1,8.398345636999998
42,travelling,3,1,8,2,1,8.398345636999998
42,travelling,3,1,6,2,3,8.398345636999998
42,travelling,3,1,13,4,4,8.398345636999998
42,travelling,4,1,12,3,1,8.398345636999998
42,travelling,4,1,13,4,4,8.398345636999998
42,travelling,4,1,6,2,3,8.398345636999998
42,travelling,4,1,8,2,1,8.398345636999998
42,travelling,5,1,13,4,4,8.398345636999998
42,travelling,5,1,12,3,1,8.398345636999998
42,travelling,5,1,8,2,1,8.398345636999998
42,travelling,5,1,6,2,3,8.398345636999998
42,travelling,6,1,13,4,4,8.398345636999998
42,travelling,6,1,6,2,3,8.398345636999998
42,travelling,6,1,8,2,1,8.398345636999998
42,travelling,6,1,12,3,1,8.398345636999998
42,travelling,7,1,6,2,3,8.398345636999998
42,travelling,7,1,8,2,1,8.398345636999998
42,travelling,7,1,12,3,1,8.398345636999998
42,travelling,7,1,13,4,4,8.398345636999998
42,travelling,8,1,6,2,3,8.398345636999998
42,travelling,8,1,13,4,4,8.398345636999998
42,travelling,8,1,12,3,1,8.398345636999998
42,travelling,8,1,8,2,1,8.398345636999998
42,travelling,1,2,5,2,4,9.152982444
42,travelling,1,2,4,1,1,9.152982444
42,travelling,1,2,15,4,2,9.152982444
42,travelling,1,2,10,3,3,9.152982444
42,travelling,2,2,5,2,4,9.152982444
42,travelling,2,2,10,3,3,9.152982444
42,travelling,2,2,15,4,2,9.152982444
42,travelling,2,2,4,1,1,9.152982444
42,travelling,3,2,15,4,2,9.152982444
42,travelling,3,2,4,1,1,9.152982444
42,travelling,3,2,5,2,4,9.152982444
42,travelling,3,2,10,3,3,9.152982444
42,travelling,4,2,15,4,2,9.152982444
42,travelling,4,2,10,3,3,9.152982444
42,travelling,4,2,5,2,4,9.152982444
42,travelling,4,2,4,1,1,9.152982444
42,travelling,5,2,4,1,1,9.152982444
42,travelling,5,2,5,2,4,9.152982444
42,travelling,5,2,10,3,3,9.152982444
42,travelling,5,2,15,4,2,9.152982444
42,travelling,6,2,4,1,1,9.152982444
42,travelling,6,2,15,4,2,9.152982444
42,travelling,6,2,10,3,3,9.152982444
42,travelling,6,2,5,2,4,9.152982444
42,travelling,7,2,10,3,3,9.152982444
42,travelling,7,2,5,2,4,9.152982444
42,travelling,7,2,4,1,1,9.152982444
42,travelling,7,2,15,4,2,9.152982444
42,travelling,8,2,10,3,3,9.152982444
42,travelling,8,2,15,4,2,9.152982444
42,travelling,8,2,4,1,1,9.152982444
42,travelling,8,2,5,2,4,9.152982444
43,travelling,1,1,8,2,1,8.398345636999998
43,travelling,1,1,12,3,1,8.398345636999998
43,travelling,1,1,13,4,4,8.398345636999998
43,travelling,1,1,6,2,3,8.398345636999998
43,travelling,2,1,8,2,1,8.398345636999998
43,travelling,2,1,6,2,3,8.398345636999998
43,travelling,2,1,13,4,4,8.398345636999998
43,travelling,2,1,12,3,1,8.398345636999998
43,travelling,3,1,12,3,1,8.398345636999998
43,travelling,3,1,8,2,1,8.398345636999998
43,travelling,3,1,6,2,3,8.398345636999998
43,travelling,3,1,13,4,4,8.398345636999998
43,travelling,4,1,12,3,1,8.398345636999998
43,travelling,4,1,13,4,4,8.398345636999998
43,travelling,4,1,6,2,3,8.398345636999998
43,travelling,4,1,8,2,1,8.398345636999998
43,travelling,5,1,13,4,4,8.398345636999998
43,travelling,5,1,12,3,1,8.398345636999998
43,travelling,5,1,8,2,1,8.398345636999998
43,travelling,5,1,6,2,3,8.398345636999998
43,travelling,6,1,13,4,4,8.398345636999998
43,travelling,6,1,6,2,3,8.398345636999998
43,travelling,6,1,8,2,1,8.398345636999998
43,travelling,6,1,12,3,1,8.398345636999998
43,travelling,7,1,6,2,3,8.398345636999998
43,travelling,7,1,8,2,1,8.398345636999998
43,travelling,7,1,12,3,1,8.398345636999998
43,travelling,7,1,13,4,4,8.398345636999998
43,travelling,8,1,6,2,3,8.398345636999998
43,travelling,8,1,13,4,4,8.398345636999998
43,travelling,8,1,12,3,1,8.398345636999998
43,travelling,8,1,8,2,1,8.398345636999998
43,travelling,1,2,5,2,4,9.152982444
43,travelling,1,2,4,1,1,9.152982444
43,travelling,1,2,15,4,2,9.152982444
43,travelling,1,2,10,3,3,9.152982444
43,travelling,2,2,5,2,4,9.152982444
43,travelling,2,2,10,3,3,9.152982444
43,travelling,2,2,15,4,2,9.152982444
43,travelling,2,2,4,1,1,9.152982444
43,travelling,3,2,15,4,2,9.152982444
43,travelling,3,2,4,1,1,9.152982444
43,travelling,3,2,5,2,4,9.152982444
43,travelling,3,2,10,3,3,9.152982444
43,travelling,4,2,15,4,2,9.152982444
43,travelling,4,2,10,3,3,9.152982444
43,travelling,4,2,5,2,4,9.152982444
43,travelling,4,2,4,1,1,9.152982444
43,travelling,5,2,4,1,1,9.152982444
43,travelling,5,2,5,2,4,9.152982444
43,travelling,5,2,10,3,3,9.152982444
43,travelling,5,2,15,4,2,9.152982444
43,travelling,6,2,4,1,1,9.152982444
43,travelling,6,2,15,4,2,9.152982444
43,travelling,6,2,10,3,3,9.152982444
43,travelling,6,2,5,2,4,9.152982444
43,travelling,7,2,10,3,3,9.152982444
43,travelling,7,2,5,2,4,9.152982444
43,travelling,7,2,4,1,1,9.152982444
43,travelling,7,2,15,4,2,9.152982444
43,travelling,8,2,10,3,3,9.152982444
43,travelling,8,2,15,4,2,9.152982444
43,travelling,8,2,4,1,1,9.152982444
43,travelling,8,2,5,2,4,9.152982444
44,travelling,1,1,8,2,1,8.398345636999998
44,travelling,1,1,12,3,1,8.398345636999998
44,travelling,1,1,13,4,4,8.398345636999998
44,travelling,1,1,6,2,3,8.398345636999998
44,travelling,2,1,8,2,1,8.398345636999998
44,travelling,2,1,6,2,3,8.398345636999998
44,travelling,2,1,13,4,4,8.398345636999998
44,travelling,2,1,12,3,1,8.398345636999998
44,travelling,3,1,12,3,1,8.398345636999998
44,travelling,3,1,8,2,1,8.398345636999998
44,travelling,3,1,6,2,3,8.398345636999998
44,travelling,3,1,13,4,4,8.398345636999998
44,travelling,4,1,12,3,1,8.398345636999998
44,travelling,4,1,13,4,4,8.398345636999998
44,travelling,4,1,6,2,3,8.398345636999998
44,travelling,4,1,8,2,1,8.398345636999998
44,travelling,5,1,13,4,4,8.398345636999998
44,travelling,5,1,12,3,1,8.398345636999998
44,travelling,5,1,8,2,1,8.398345636999998
44,travelling,5,1,6,2,3,8.398345636999998
44,travelling,6,1,13,4,4,8.398345636999998
44,travelling,6,1,6,2,3,8.398345636999998
44,travelling,6,1,8,2,1,8.398345636999998
44,travelling,6,1,12,3,1,8.398345636999998
44,travelling,7,1,6,2,3,8.398345636999998
44,travelling,7,1,8,2,1,8.398345636999998
44,travelling,7,1,12,3,1,8.398345636999998
44,travelling,7,1,13,4,4,8.398345636999998
44,travelling,8,1,6,2,3,8.398345636999998
44,travelling,8,1,13,4,4,8.398345636999998
44,travelling,8,1,12,3,1,8.398345636999998
44,travelling,8,1,8,2,1,8.398345636999998
44,travelling,1,2,5,2,4,9.152982444
44,travelling,1,2,4,1,1,9.152982444
44,travelling,1,2,15,4,2,9.152982444
44,travelling,1,2,10,3,3,9.152982444
44,travelling,2,2,5,2,4,9.152982444
44,travelling,2,2,10,3,3,9.152982444
44,travelling,2,2,15,4,2,9.152982444
44,travelling,2,2,4,1,1,9.152982444
44,travelling,3,2,15,4,2,9.152982444
44,travelling,3,2,4,1,1,9.152982444
44,travelling,3,2,5,2,4,9.152982444
44,travelling,3,2,10,3,3,9.152982444
44,travelling,4,2,15,4,2,9.152982444
44,travelling,4,2,10,3,3,9.152982444
44,travelling,4,2,5,2,4,9.152982444
44,travelling,4,2,4,1,1,9.152982444
44,travelling,5,2,4,1,1,9.152982444
44,travelling,5,2,5,2,4,9.152982444
44,travelling,5,2,10,3,3,9.152982444
44,travelling,5,2,15,4,2,9.152982444
44,travelling,6,2,4,1,1,9.152982444
44,travelling,6,2,15,4,2,9.152982444
44,travelling,6,2,10,3,3,9.152982444
44,travelling,6,2,5,2,4,9.152982444
44,travelling,7,2,10,3,3,9.152982444
44,travelling,7,2,5,2,4,9.152982444
44,travelling,7,2,4,1,1,9.152982444
44,travelling,7,2,15,4,2,9.152982444
44,travelling,8,2,10,3,3,9.152982444
44,travelling,8,2,15,4,2,9.152982444
44,travelling,8,2,4,1,1,9.152982444
44,travelling,8,2,5,2,4,9.152982444
45,travelling,1,1,5,2,4,8.650281539
45,travelling,1,1,8,2,1,8.650281539
45,travelling,1,1,11,3,2,8.650281539
45,travelling,1,1,13,4,4,8.650281539
45,travelling,2,1,5,2,4,8.650281539
45,travelling,2,1,13,4,4,8.650281539
45,travelling,2,1,11,3,2,8.650281539
45,travelling,2,1,8,2,1,8.650281539
45,travelling,3,1,8,2,1,8.650281539
45,travelling,3,1,5,2,4,8.650281539
45,travelling,3,1,13,4,4,8.650281539
45,travelling,3,1,11,3,2,8.650281539
45,travelling,4,1,8,2,1,8.650281539
45,travelling,4,1,11,3,2,8.650281539
45,travelling,4,1,13,4,4,8.650281539
45,travelling,4,1,5,2,4,8.650281539
45,travelling,5,1,13,4,4,8.650281539
45,travelling,5,1,5,2,4,8.650281539
45,travelling,5,1,8,2,1,8.650281539
45,travelling,5,1,11,3,2,8.650281539
45,travelling,6,1,13,4,4,8.650281539
45,travelling,6,1,11,3,2,8.650281539
45,travelling,6,1,8,2,1,8.650281539
45,travelling,6,1,5,2,4,8.650281539
45,travelling,7,1,11,3,2,8.650281539
45,travelling,7,1,8,2,1,8.650281539
45,travelling,7,1,5,2,4,8.650281539
45,travelling,7,1,13,4,4,8.650281539
45,travelling,8,1,11,3,2,8.650281539
45,travelling,8,1,13,4,4,8.650281539
45,travelling,8,1,5,2,4,8.650281539
45,travelling,8,1,8,2,1,8.650281539
45,travelling,1,2,3,1,2,9.152982444
45,travelling,1,2,16,4,1,9.152982444
45,travelling,1,2,9,3,4,9.152982444
45,travelling,1,2,6,2,3,9.152982444
45,travelling,2,2,3,1,2,9.152982444
45,travelling,2,2,6,2,3,9.152982444
45,travelling,2,2,9,3,4,9.152982444
45,travelling,2,2,16,4,1,9.152982444
45,travelling,3,2,9,3,4,9.152982444
45,travelling,3,2,16,4,1,9.152982444
45,travelling,3,2,3,1,2,9.152982444
45,travelling,3,2,6,2,3,9.152982444
45,travelling,4,2,9,3,4,9.152982444
45,travelling,4,2,6,2,3,9.152982444
45,travelling,4,2,3,1,2,9.152982444
45,travelling,4,2,16,4,1,9.152982444
45,travelling,5,2,16,4,1,9.152982444
45,travelling,5,2,3,1,2,9.152982444
45,travelling,5,2,6,2,3,9.152982444
45,travelling,5,2,9,3,4,9.152982444
45,travelling,6,2,16,4,1,9.152982444
45,travelling,6,2,9,3,4,9.152982444
45,travelling,6,2,6,2,3,9.152982444
45,travelling,6,2,3,1,2,9.152982444
45,travelling,7,2,6,2,3,9.152982444
45,travelling,7,2,3,1,2,9.152982444
45,travelling,7,2,16,4,1,9.152982444
45,travelling,7,2,9,3,4,9.152982444
45,travelling,8,2,6,2,3,9.152982444
45,travelling,8,2,9,3,4,9.152982444
45,travelling,8,2,16,4,1,9.152982444
45,travelling,8,2,3,1,2,9.152982444
46,travelling,1,1,5,2,4,8.650281539
46,travelling,1,1,8,2,1,8.650281539
46,travelling,1,1,11,3,2,8.650281539
46,travelling,1,1,13,4,4,8.650281539
46,travelling,2,1,5,2,4,8.650281539
46,travelling,2,1,13,4,4,8.650281539
46,travelling,2,1,11,3,2,8.650281539
46,travelling,2,1,8,2,1,8.650281539
46,travelling,3,1,8,2,1,8.650281539
46,travelling,3,1,5,2,4,8.650281539
46,travelling,3,1,13,4,4,8.650281539
46,travelling,3,1,11,3,2,8.650281539
46,travelling,4,1,8,2,1,8.650281539
46,travelling,4,1,11,3,2,8.650281539
46,travelling,4,1,13,4,4,8.650281539
46,travelling,4,1,5,2,4,8.650281539
46,travelling,5,1,13,4,4,8.650281539
46,travelling,5,1,5,2,4,8.650281539
46,travelling,5,1,8,2,1,8.650281539
46,travelling,5,1,11,3,2,8.650281539
46,travelling,6,1,13,4,4,8.650281539
46,travelling,6,1,11,3,2,8.650281539
46,travelling,6,1,8,2,1,8.650281539
46,travelling,6,1,5,2,4,8.650281539
46,travelling,7,1,11,3,2,8.650281539
46,travelling,7,1,8,2,1,8.650281539
46,travelling,7,1,5,2,4,8.650281539
46,travelling,7,1,13,4,4,8.650281539
46,travelling,8,1,11,3,2,8.650281539
46,travelling,8,1,13,4,4,8.650281539
46,travelling,8,1,5,2,4,8.650281539
46,travelling,8,1,8,2,1,8.650281539
46,travelling,1,2,3,1,2,9.152982444
46,travelling,1,2,16,4,1,9.152982444
46,travelling,1,2,9,3,4,9.152982444
46,travelling,1,2,6,2,3,9.152982444
46,travelling,2,2,3,1,2,9.152982444
46,travelling,2,2,6,2,3,9.152982444
46,travelling,2,2,9,3,4,9.152982444
46,travelling,2,2,16,4,1,9.152982444
46,travelling,3,2,9,3,4,9.152982444
46,travelling,3,2,16,4,1,9.152982444
46,travelling,3,2,3,1,2,9.152982444
46,travelling,3,2,6,2,3,9.152982444
46,travelling,4,2,9,3,4,9.152982444
46,travelling,4,2,6,2,3,9.152982444
46,travelling,4,2,3,1,2,9.152982444
46,travelling,4,2,16,4,1,9.152982444
46,travelling,5,2,16,4,1,9.152982444
46,travelling,5,2,3,1,2,9.152982444
46,travelling,5,2,6,2,3,9.152982444
46,travelling,5,2,9,3,4,9.152982444
46,travelling,6,2,16,4,1,9.152982444
46,travelling,6,2,9,3,4,9.152982444
46,travelling,6,2,6,2,3,9.152982444
46,travelling,6,2,3,1,2,9.152982444
46,travelling,7,2,6,2,3,9.152982444
46,travelling,7,2,3,1,2,9.152982444
46,travelling,7,2,16,4,1,9.152982444
46,travelling,7,2,9,3,4,9.152982444
46,travelling,8,2,6,2,3,9.152982444
46,travelling,8,2,9,3,4,9.152982444
46,travelling,8,2,16,4,1,9.152982444
46,travelling,8,2,3,1,2,9.152982444
47,travelling,1,1,5,2,4,8.650281539
47,travelling,1,1,8,2,1,8.650281539
47,travelling,1,1,11,3,2,8.650281539
47,travelling,1,1,13,4,4,8.650281539
47,travelling,2,1,5,2,4,8.650281539
47,travelling,2,1,13,4,4,8.650281539
47,travelling,2,1,11,3,2,8.650281539
47,travelling,2,1,8,2,1,8.650281539
47,travelling,3,1,8,2,1,8.650281539
47,travelling,3,1,5,2,4,8.650281539
47,travelling,3,1,13,4,4,8.650281539
47,travelling,3,1,11,3,2,8.650281539
47,travelling,4,1,8,2,1,8.650281539
47,travelling,4,1,11,3,2,8.650281539
47,travelling,4,1,13,4,4,8.650281539
47,travelling,4,1,5,2,4,8.650281539
47,travelling,5,1,13,4,4,8.650281539
47,travelling,5,1,5,2,4,8.650281539
47,travelling,5,1,8,2,1,8.650281539
47,travelling,5,1,11,3,2,8.650281539
47,travelling,6,1,13,4,4,8.650281539
47,travelling,6,1,11,3,2,8.650281539
47,travelling,6,1,8,2,1,8.650281539
47,travelling,6,1,5,2,4,8.650281539
47,travelling,7,1,11,3,2,8.650281539
47,travelling,7,1,8,2,1,8.650281539
47,travelling,7,1,5,2,4,8.650281539
47,travelling,7,1,13,4,4,8.650281539
47,travelling,8,1,11,3,2,8.650281539
47,travelling,8,1,13,4,4,8.650281539
47,travelling,8,1,5,2,4,8.650281539
47,travelling,8,1,8,2,1,8.650281539
47,travelling,1,2,3,1,2,9.152982444
47,travelling,1,2,16,4,1,9.152982444
47,travelling,1,2,9,3,4,9.152982444
47,travelling,1,2,6,2,3,9.152982444
47,travelling,2,2,3,1,2,9.152982444
47,travelling,2,2,6,2,3,9.152982444
47,travelling,2,2,9,3,4,9.152982444
47,travelling,2,2,16,4,1,9.152982444
47,travelling,3,2,9,3,4,9.152982444
47,travelling,3,2,16,4,1,9.152982444
47,travelling,3,2,3,1,2,9.152982444
47,travelling,3,2,6,2,3,9.152982444
47,travelling,4,2,9,3,4,9.152982444
47,travelling,4,2,6,2,3,9.152982444
47,travelling,4,2,3,1,2,9.152982444
47,travelling,4,2,16,4,1,9.152982444
47,travelling,5,2,16,4,1,9.152982444
47,travelling,5,2,3,1,2,9.152982444
47,travelling,5,2,6,2,3,9.152982444
47,travelling,5,2,9,3,4,9.152982444
47,travelling,6,2,16,4,1,9.152982444
47,travelling,6,2,9,3,4,9.152982444
47,travelling,6,2,6,2,3,9.152982444
47,travelling,6,2,3,1,2,9.152982444
47,travelling,7,2,6,2,3,9.152982444
47,travelling,7,2,3,1,2,9.152982444
47,travelling,7,2,16,4,1,9.152982444
47,travelling,7,2,9,3,4,9.152982444
47,travelling,8,2,6,2,3,9.152982444
47,travelling,8,2,9,3,4,9.152982444
47,travelling,8,2,16,4,1,9.152982444
47,travelling,8,2,3,1,2,9.152982444
48,travelling,1,1,5,2,4,8.650281539
48,travelling,1,1,8,2,1,8.650281539
48,travelling,1,1,11,3,2,8.650281539
48,travelling,1,1,13,4,4,8.650281539
48,travelling,2,1,5,2,4,8.650281539
48,travelling,2,1,13,4,4,8.650281539
48,travelling,2,1,11,3,2,8.650281539
48,travelling,2,1,8,2,1,8.650281539
48,travelling,3,1,8,2,1,8.650281539
48,travelling,3,1,5,2,4,8.650281539
48,travelling,3,1,13,4,4,8.650281539
48,travelling,3,1,11,3,2,8.650281539
48,travelling,4,1,8,2,1,8.650281539
48,travelling,4,1,11,3,2,8.650281539
48,travelling,4,1,13,4,4,8.650281539
48,travelling,4,1,5,2,4,8.650281539
48,travelling,5,1,13,4,4,8.650281539
48,travelling,5,1,5,2,4,8.650281539
48,travelling,5,1,8,2,1,8.650281539
48,travelling,5,1,11,3,2,8.650281539
48,travelling,6,1,13,4,4,8.650281539
48,travelling,6,1,11,3,2,8.650281539
48,travelling,6,1,8,2,1,8.650281539
48,travelling,6,1,5,2,4,8.650281539
48,travelling,7,1,11,3,2,8.650281539
48,travelling,7,1,8,2,1,8.650281539
48,travelling,7,1,5,2,4,8.650281539
48,travelling,7,1,13,4,4,8.650281539
48,travelling,8,1,11,3,2,8.650281539
48,travelling,8,1,13,4,4,8.650281539
48,travelling,8,1,5,2,4,8.650281539
48,travelling,8,1,8,2,1,8.650281539
48,travelling,1,2,3,1,2,9.152982444
48,travelling,1,2,16,4,1,9.152982444
48,travelling,1,2,9,3,4,9.152982444
48,travelling,1,2,6,2,3,9.152982444
48,travelling,2,2,3,1,2,9.152982444
48,travelling,2,2,6,2,3,9.152982444
48,travelling,2,2,9,3,4,9.152982444
48,travelling,2,2,16,4,1,9.152982444
48,travelling,3,2,9,3,4,9.152982444
48,travelling,3,2,16,4,1,9.152982444
48,travelling,3,2,3,1,2,9.152982444
48,travelling,3,2,6,2,3,9.152982444
48,travelling,4,2,9,3,4,9.152982444
48,travelling,4,2,6,2,3,9.152982444
48,travelling,4,2,3,1,2,9.152982444
48,travelling,4,2,16,4,1,9.152982444
48,travelling,5,2,16,4,1,9.152982444
48,travelling,5,2,3,1,2,9.152982444
48,travelling,5,2,6,2,3,9.152982444
48,travelling,5,2,9,3,4,9.152982444
48,travelling,6,2,16,4,1,9.152982444
48,travelling,6,2,9,3,4,9.152982444
48,travelling,6,2,6,2,3,9.152982444
48,travelling,6,2,3,1,2,9.152982444
48,travelling,7,2,6,2,3,9.152982444
48,travelling,7,2,3,1,2,9.152982444
48,travelling,7,2,16,4,1,9.152982444
48,travelling,7,2,9,3,4,9.152982444
48,travelling,8,2,6,2,3,9.152982444
48,travelling,8,2,9,3,4,9.152982444
48,travelling,8,2,16,4,1,9.152982444
48,travelling,8,2,3,1,2,9.152982444
49,travelling,1,1,8,2,1,8.576491222
49,travelling,1,1,16,4,1,8.576491222
49,travelling,1,1,9,3,4,8.576491222
49,travelling,1,1,6,2,3,8.576491222
49,travelling,2,1,8,2,1,8.576491222
49,travelling,2,1,6,2,3,8.576491222
49,travelling,2,1,9,3,4,8.576491222
49,travelling,2,1,16,4,1,8.576491222
49,travelling,3,1,9,3,4,8.576491222
49,travelling,3,1,16,4,1,8.576491222
49,travelling,3,1,8,2,1,8.576491222
49,travelling,3,1,6,2,3,8.576491222
49,travelling,4,1,9,3,4,8.576491222
49,travelling,4,1,6,2,3,8.576491222
49,travelling,4,1,8,2,1,8.576491222
49,travelling,4,1,16,4,1,8.576491222
49,travelling,5,1,16,4,1,8.576491222
49,travelling,5,1,8,2,1,8.576491222
49,travelling,5,1,6,2,3,8.576491222
49,travelling,5,1,9,3,4,8.576491222
49,travelling,6,1,16,4,1,8.576491222
49,travelling,6,1,9,3,4,8.576491222
49,travelling,6,1,6,2,3,8.576491222
49,travelling,6,1,8,2,1,8.576491222
49,travelling,7,1,6,2,3,8.576491222
49,travelling,7,1,8,2,1,8.576491222
49,travelling,7,1,16,4,1,8.576491222
49,travelling,7,1,9,3,4,8.576491222
49,travelling,8,1,6,2,3,8.576491222
49,travelling,8,1,9,3,4,8.576491222
49,travelling,8,1,16,4,1,8.576491222
49,travelling,8,1,8,2,1,8.576491222
49,travelling,1,2,5,2,4,8.576491222
49,travelling,1,2,13,4,4,8.576491222
49,travelling,1,2,12,3,1,8.576491222
49,travelling,1,2,7,2,2,8.576491222
49,travelling,2,2,5,2,4,8.576491222
49,travelling,2,2,7,2,2,8.576491222
49,travelling,2,2,12,3,1,8.576491222
49,travelling,2,2,13,4,4,8.576491222
49,travelling,3,2,12,3,1,8.576491222
49,travelling,3,2,13,4,4,8.576491222
49,travelling,3,2,5,2,4,8.576491222
49,travelling,3,2,7,2,2,8.576491222
49,travelling,4,2,12,3,1,8.576491222
49,travelling,4,2,7,2,2,8.576491222
49,travelling,4,2,5,2,4,8.576491222
49,travelling,4,2,13,4,4,8.576491222
49,travelling,5,2,13,4,4,8.576491222
49,travelling,5,2,5,2,4,8.576491222
49,travelling,5,2,7,2,2,8.576491222
49,travelling,5,2,12,3,1,8.576491222
49,travelling,6,2,13,4,4,8.576491222
49,travelling,6,2,12,3,1,8.576491222
49,travelling,6,2,7,2,2,8.576491222
49,travelling,6,2,5,2,4,8.576491222
49,travelling,7,2,7,2,2,8.576491222
49,travelling,7,2,5,2,4,8.576491222
49,travelling,7,2,13,4,4,8.576491222
49,travelling,7,2,12,3,1,8.576491222
49,travelling,8,2,7,2,2,8.576491222
49,travelling,8,2,12,3,1,8.576491222
49,travelling,8,2,13,4,4,8.576491222
49,travelling,8,2,5,2,4,8.576491222
50,travelling,1,1,8,2,1,8.576491222
50,travelling,1,1,16,4,1,8.576491222
50,travelling,1,1,9,3,4,8.576491222
